frame	time	x	y	burst
452465	6366	391	116	0
452466	6398	394	120	0
452467	6430	397	124	0
452468	6462	399	127	0
452469	6495	402	131	0
452470	6527	404	134	0
452471	6558	407	138	0
452472	6590	409	140	0
452473	6622	412	143	0
452474	6654	415	147	0
452475	6702	417	150	0
452476	6734	420	154	0
452477	6766	421	156	0
452478	6798	424	159	0
452479	6830	427	163	0
452480	6862	430	166	0
452481	6895	433	169	0
452482	6926	435	171	0
452483	6958	438	175	0
452484	6990	441	177	0
452485	7022	444	180	0
452486	7054	446	182	0
452487	7108	448	185	0
452488	7148	451	188	0
452489	7178	453	190	0
452490	7207	456	193	0
452491	7237	458	195	0
452492	7266	462	199	0
452493	7295	465	202	0
452494	7326	466	203	0
452495	7358	469	206	0
452496	7390	471	208	0
452497	7422	474	211	0
452498	7454	477	214	0
452499	7502	480	217	0
452500	7534	482	220	0
452501	7566	484	222	0
452502	7598	486	224	0
452503	7630	490	229	0
452504	7663	493	231	0
452505	7694	494	232	0
452506	7726	496	234	0
452507	7758	499	237	0
452508	7790	501	239	0
452509	7822	504	242	0
452510	7854	505	244	0
452511	7886	509	246	0
452512	7934	511	248	0
452513	7966	513	250	0
452514	7998	515	252	0
452515	8031	517	254	0
452516	8062	519	256	0
452517	8094	519	257	0
452518	8126	521	260	0
452519	8158	522	262	0
452520	8190	522	263	0
452521	8222	521	263	0
452522	8254	522	264	0
452523	8286	522	264	0
452524	8334	524	264	0
452525	8367	524	263	0
452526	8399	523	263	0
452527	8430	523	263	0
452528	8462	522	262	0
452529	8494	522	262	0
452530	8526	522	262	0
452531	8558	521	261	0
452532	8590	523	260	0
452533	8622	523	259	0
452534	8654	523	258	0
452535	8686	523	258	0
452536	8734	524	257	0
452537	8767	524	256	0
452538	8798	524	255	0
452539	8830	523	255	0
452540	8862	523	255	0
452541	8894	523	255	0
452542	8926	523	256	0
452543	8958	523	256	0
452544	8990	519	256	0
452545	9022	518	257	0
452546	9054	517	258	0
452547	9086	517	260	0
452548	9134	518	263	0
452549	9167	517	265	0
452550	9198	516	269	0
452551	9230	515	271	0
452552	9262	515	274	0
452553	9294	514	277	0
452554	9326	515	282	0
452555	9358	516	287	0
452556	9390	516	291	0
452557	9422	516	294	0
452558	9454	515	296	0
452559	9486	514	298	0
452560	9540	513	301	0
452561	9580	512	306	0
452562	9609	511	309	0
452563	9639	510	311	0
452564	9668	510	315	0
452565	9698	508	318	0
452566	9728	508	321	0
452567	9758	507	323	0
452568	9790	506	325	0
452569	9822	505	328	0
452570	9854	505	329	0
452571	9886	505	330	0
452572	9934	505	331	0
452573	9966	505	330	0
452574	9998	505	330	0
452575	10030	505	330	0
452576	10062	506	330	0
452577	10094	506	331	0
452578	10126	507	330	0
452579	10158	507	330	0
452580	10190	507	330	0
452581	10222	507	331	0
452582	10254	507	332	0
452583	10286	507	331	0
452584	10334	505	331	0
452585	10366	504	331	0
452586	10398	504	330	0
452587	10430	503	330	0
452588	10462	501	330	0
452589	10494	500	328	0
452590	10526	498	329	0
452591	10558	496	330	0
452592	10590	493	331	0
452593	10622	492	332	0
452594	10654	487	334	0
452595	10686	483	335	0
452596	10739	480	338	0
452597	10780	478	339	0
452598	10811	473	344	0
452599	10840	469	347	0
452600	10869	467	349	0
452601	10898	463	353	0
452602	10929	460	356	0
452603	10959	456	361	0
452604	10990	453	363	0
452605	11022	450	367	0
452606	11055	447	369	0
452607	11086	443	372	0
452608	11134	440	376	0
452609	11166	436	380	0
452610	11198	433	383	0
452611	11230	430	386	0
452612	11262	428	388	0
452613	11294	424	392	0
452614	11326	421	397	0
452615	11358	418	400	0
452616	11390	415	405	0
452617	11423	414	407	0
452618	11454	411	411	0
452619	11486	409	414	0
452620	11534	407	418	0
452621	11573	403	421	0
452622	11602	400	425	0
452623	11632	398	429	0
452624	11662	396	432	0
452625	11694	394	436	0
452626	11726	392	439	0
452627	11758	391	442	0
452628	11790	389	446	0
452629	11822	388	447	0
452630	11854	387	448	0
452631	11886	385	449	0
452632	11934	382	450	0
452633	11966	381	449	0
452634	11998	380	450	0
452635	12030	377	451	0
452636	12063	376	450	0
452637	12095	373	451	0
452638	12127	370	452	0
452639	12159	367	453	0
452640	12191	364	456	0
452641	12223	362	457	0
452642	12255	359	459	0
452643	12287	359	458	0
452644	12335	359	457	0
452645	12367	359	456	0
452646	12399	359	455	0
452647	12431	358	455	0
452648	12463	358	454	0
452649	12495	357	453	0
452650	12527	354	452	0
452651	12560	351	452	0
452652	12591	349	450	0
452653	12623	345	448	0
452654	12655	342	446	0
452655	12687	340	443	0
452656	12735	337	440	0
452657	12772	334	438	0
452658	12802	329	436	0
452659	12831	326	435	0
452660	12863	322	432	0
452661	12895	319	431	0
452662	12927	313	430	0
452663	12959	310	429	0
452664	12991	306	427	0
452665	13023	301	426	0
452666	13055	300	425	0
452667	13087	294	424	0
452668	13135	289	423	0
452669	13167	284	422	0
452670	13199	280	421	0
452671	13231	275	421	0
452672	13263	273	420	0
452673	13295	269	420	0
452674	13327	263	420	0
452675	13359	260	419	0
452676	13391	257	418	0
452677	13423	252	418	0
452678	13455	248	419	0
452679	13487	243	420	0
452680	13535	239	420	0
452681	13567	235	420	0
452682	13599	231	420	0
452683	13631	227	420	0
452684	13663	223	421	0
452685	13695	220	421	0
452686	13727	216	421	0
452687	13759	213	421	0
452688	13791	209	422	0
452689	13823	206	422	0
452690	13855	202	422	0
452691	13887	198	423	0
452692	13919	195	423	0
452693	13967	190	424	0
452694	14009	187	424	0
452695	14038	183	424	0
452696	14069	182	423	0
452697	14098	177	423	0
452698	14128	175	423	0
452699	14159	171	424	0
452700	14191	170	423	0
452701	14223	169	423	0
452702	14254	169	423	0
452703	14287	169	423	0
452704	14319	169	423	0
452705	14366	169	423	0
452706	14399	169	422	0
452707	14431	169	422	0
452708	14463	169	422	0
452709	14495	169	421	0
452710	14527	169	420	0
452711	14559	168	420	0
452712	14591	168	419	0
452713	14623	168	419	0
452714	14654	168	419	0
452715	14687	168	419	0
452716	14719	168	419	0
452717	14767	168	419	0
452718	14799	168	419	0
452719	14830	168	419	0
452720	14863	168	419	0
452721	14895	168	419	0
452722	14927	168	419	0
452723	14959	168	419	0
452724	14991	168	419	0
452725	15023	168	419	0
452726	15055	168	419	0
452727	15087	168	419	0
452728	15119	168	419	0
452729	15167	168	419	0
452730	15210	168	419	0
452731	15241	168	419	0
452732	15271	168	419	0
452733	15300	167	419	0
452734	15329	167	419	0
452735	15359	168	419	0
452736	15390	168	419	0
452737	15423	168	419	0
452738	15455	168	419	0
452739	15487	168	419	0
452740	15519	168	419	0
452741	15567	168	420	0
452742	15599	168	420	0
452743	15631	168	420	0
452744	15663	168	420	0
452745	15694	168	419	0
452746	15726	167	419	0
452747	15759	167	420	0
452748	15790	167	419	0
452749	15823	167	420	0
452750	15855	168	420	0
452751	15887	168	420	0
452752	15919	168	420	0
452753	15966	168	420	0
452754	15998	168	419	0
452755	16031	168	419	0
452756	16062	168	419	0
452757	16095	168	420	0
452758	16126	168	419	0
452759	16159	167	420	0
452760	16190	167	419	0
452761	16223	168	419	0
452762	16255	168	419	0
452763	16287	168	419	0
452764	16319	167	419	0
452765	16367	166	415	0
452766	16409	163	413	0
452767	16439	158	411	0
452768	16468	156	409	0
452769	16498	154	407	0
452770	16529	150	405	0
452771	16559	146	403	0
452772	16590	141	401	0
452773	16623	140	399	0
452774	16655	138	398	0
452775	16687	137	396	0
452776	16719	135	393	0
452777	16767	134	391	0
452778	16799	132	388	0
452779	16830	130	386	0
452780	16863	128	385	0
452781	16894	126	385	0
452782	16927	124	385	0
452783	16959	122	383	0
452784	16991	122	380	0
452785	17023	120	378	0
452786	17055	120	377	0
452787	17086	120	374	0
452788	17119	119	371	0
452789	17166	118	368	0
452790	17198	117	365	0
452791	17230	116	362	0
452792	17263	114	358	0
452793	17294	113	353	0
452794	17327	112	349	0
452795	17358	110	346	0
452796	17391	109	342	0
452797	17423	107	337	0
452798	17455	106	333	0
452799	17487	105	329	0
452800	17519	104	325	0
452801	17566	102	320	0
452802	17607	100	316	0
452803	17636	99	311	0
452804	17665	98	307	0
452805	17695	94	302	0
452806	17727	92	298	0
452807	17759	91	295	0
452808	17791	90	291	0
452809	17823	89	288	0
452810	17854	87	285	0
452811	17886	87	284	0
452812	17918	87	283	0
452813	17966	87	282	0
452814	17998	87	280	0
452815	18031	86	278	0
452816	18062	84	273	0
452817	18094	83	270	0
452818	18126	83	266	0
452819	18159	82	261	0
452820	18191	81	257	0
452821	18223	80	253	0
452822	18255	79	249	0
452823	18286	78	245	0
452824	18318	77	241	0
452825	18366	77	237	0
452826	18399	74	232	0
452827	18430	74	230	0
452828	18463	74	228	0
452829	18495	74	227	0
452830	18527	74	227	0
452831	18559	75	226	0
452832	18591	75	225	0
452833	18622	76	223	0
452834	18654	77	221	0
452835	18686	79	218	0
452836	18718	82	216	0
452837	18766	84	214	0
452838	18807	87	212	0
452839	18837	89	211	0
452840	18867	93	209	0
452841	18896	96	208	0
452842	18927	100	207	0
452843	18959	104	206	0
452844	18990	107	205	0
452845	19022	112	202	0
452846	19055	116	200	0
452847	19086	120	197	0
452848	19119	123	196	0
452849	19166	128	193	0
452850	19198	132	191	0
452851	19231	135	189	0
452852	19263	140	187	0
452853	19295	144	185	0
452854	19327	147	183	0
452855	19358	150	180	0
452856	19390	153	178	0
452857	19422	156	176	0
452858	19454	161	173	0
452859	19486	165	170	0
452860	19518	169	168	0
452861	19566	173	164	0
452862	19598	176	162	0
452863	19630	179	160	0
452864	19663	183	157	0
452865	19695	186	155	0
452866	19727	190	152	0
452867	19758	193	149	0
452868	19790	196	147	0
452869	19822	199	144	0
452870	19854	203	141	0
452871	19886	205	139	0
452872	19918	209	135	0
452873	19951	212	133	0
452874	19998	215	130	0
452875	20040	219	125	0
452876	20070	222	123	0
452877	20100	225	120	0
452878	20130	227	118	0
452879	20159	230	116	0
452880	20190	234	112	0
452881	20222	237	110	0
452882	20254	241	106	0
452883	20286	244	103	0
452884	20318	247	100	0
452885	20350	250	97	0
452886	20398	252	95	0
452887	20431	256	92	0
452888	20463	258	89	0
452889	20494	261	86	0
452890	20526	263	83	0
452891	20558	266	80	0
452892	20590	269	76	0
452893	20622	272	72	0
452894	20654	274	69	0
452895	20686	276	66	0
452896	20718	279	62	0
452897	20751	281	59	0
452898	20798	283	57	0
452899	20831	286	53	0
452900	20862	288	50	0
452901	20894	290	47	0
452902	20926	292	45	0
452903	20958	294	42	0
452904	20990	296	38	0
452905	21022	298	35	0
452906	21054	300	33	0
452907	21086	302	30	0
452908	21118	304	27	0
452909	21151	306	24	0
452910	21199	307	22	0
452911	21243	310	19	0
452912	21273	312	15	0
452913	21303	313	13	0
452914	21332	314	13	0
452915	21362	315	14	0
452916	21391	316	15	0
452917	21422	315	16	0
452918	21454	315	17	0
452919	21486	314	18	0
452920	21518	314	20	0
452921	21551	316	22	0
452922	21598	317	24	0
452923	21630	319	26	0
452924	21662	321	28	0
452925	21694	322	29	0
452926	21726	325	31	0
452927	21758	326	33	0
452928	21790	328	36	0
452929	21822	330	39	0
452930	21854	333	42	0
452931	21886	335	43	0
452932	21919	336	45	0
452933	21951	340	49	0
452934	21998	343	51	0
452935	22030	345	54	0
452936	22062	347	56	0
452937	22094	350	58	0
452938	22126	353	61	0
452939	22158	354	63	0
452940	22190	358	67	0
452941	22222	360	70	0
452942	22254	361	71	0
452943	22287	363	73	0
452944	22319	365	75	0
452945	22350	369	79	0
452946	22399	371	82	0
452947	22440	374	85	0
452948	22469	375	87	0
452949	22499	377	89	0
452950	22529	379	92	0
452951	22559	382	96	0
452952	22590	383	98	0
452953	22622	385	103	0
452954	22654	386	105	0
452955	22687	388	110	0
452956	22719	389	112	0
452957	22750	391	116	0
452958	22798	392	119	0
452959	22830	394	122	0
452960	22862	394	124	0
452961	22894	397	130	0
452962	22926	397	131	0
452963	22958	398	134	0
452964	22990	400	138	0
452965	23022	401	141	0
452966	23055	402	144	0
452967	23087	403	147	0
452968	23118	404	150	0
452969	23150	406	155	0
452970	23198	406	156	0
452971	23230	407	159	0
452972	23262	409	162	0
452973	23294	410	165	0
452974	23326	411	168	0
452975	23358	413	172	0
452976	23390	413	174	0
452977	23423	415	177	0
452978	23455	416	181	0
452979	23486	417	185	0
452980	23518	418	189	0
452981	23550	419	191	0
452982	23598	419	194	0
452983	23643	421	198	0
452984	23671	420	201	0
452985	23701	420	205	0
452986	23730	420	207	0
452987	23759	419	210	0
452988	23791	419	214	0
452989	23823	419	216	0
452990	23854	419	219	0
452991	23886	419	222	0
452992	23918	420	226	0
452993	23950	420	229	0
452994	23998	421	232	0
452995	24030	421	235	0
452996	24062	421	238	0
452997	24094	421	241	0
452998	24126	422	244	0
452999	24158	422	247	0
453000	24191	421	250	0
453001	24223	420	253	0
453002	24254	419	255	0
453003	24286	419	258	0
453004	24318	418	261	0
453005	24350	417	264	0
453006	24398	416	267	0
453007	24430	416	270	0
453008	24462	415	272	0
453009	24494	414	275	0
453010	24526	413	279	0
453011	24559	412	281	0
453012	24591	410	285	0
453013	24622	409	288	0
453014	24654	408	291	0
453015	24686	407	294	0
453016	24718	406	297	0
453017	24750	405	299	0
453018	24798	405	302	0
453019	24840	403	306	0
453020	24869	402	308	0
453021	24901	400	310	0
453022	24932	399	314	0
453023	24961	398	315	0
453024	24990	397	319	0
453025	25022	395	322	0
453026	25054	394	324	0
453027	25086	393	327	0
453028	25118	392	330	0
453029	25150	391	333	0
453030	25198	390	336	0
453031	25230	389	338	0
453032	25262	387	341	0
453033	25294	386	344	0
453034	25327	385	347	0
453035	25358	384	349	0
453036	25390	382	352	0
453037	25422	381	356	0
453038	25454	380	358	0
453039	25486	378	361	0
453040	25518	376	364	0
453041	25550	376	365	0
453042	25598	374	369	0
453043	25630	373	371	0
453044	25662	371	373	0
453045	25694	370	375	0
453046	25727	368	379	0
453047	25758	367	382	0
453048	25790	366	385	0
453049	25822	365	387	0
453050	25854	363	391	0
453051	25886	362	393	0
453052	25918	361	395	0
453053	25950	360	397	0
453054	25982	359	400	0
453055	26033	358	402	0
453056	26076	355	406	0
453057	26105	354	408	0
453058	26135	353	410	0
453059	26164	352	413	0
453060	26194	350	416	0
453061	26223	349	419	0
453062	26254	347	421	0
453063	26286	346	423	0
453064	26318	346	425	0
453065	26350	346	425	0
453066	26382	345	426	0
453067	26430	345	426	0
453068	26463	345	426	0
453069	26494	345	426	0
453070	26526	345	426	0
453071	26558	344	428	0
453072	26590	344	428	0
453073	26622	343	430	0
453074	26654	343	431	0
453075	26686	343	434	0
453076	26718	342	435	0
453077	26750	342	436	0
453078	26782	341	438	0
453079	26830	340	442	0
453080	26862	339	445	0
453081	26894	339	449	0
453082	26926	338	453	0
453083	26958	338	455	0
453084	26990	337	458	0
453085	27022	336	460	0
453086	27054	334	462	0
453087	27086	334	462	0
453088	27118	333	464	0
453089	27150	333	463	0
453090	27182	332	463	0
453091	27233	332	463	0
453092	27276	332	463	0
453093	27305	333	463	0
453094	27334	334	462	0
453095	27364	334	460	0
453096	27393	335	460	0
453097	27424	334	459	0
453098	27454	335	458	0
453099	27486	337	457	0
453100	27518	339	457	0
453101	27551	341	456	0
453102	27582	343	456	0
453103	27630	344	455	0
453104	27662	347	456	0
453105	27694	349	455	0
453106	27726	352	455	0
453107	27758	354	454	0
453108	27790	356	454	0
453109	27822	358	454	0
453110	27854	361	454	0
453111	27886	363	454	0
453112	27918	365	454	0
453113	27951	366	453	0
453114	27983	368	453	0
453115	28030	368	452	0
453116	28062	368	451	0
453117	28094	369	452	0
453118	28126	369	452	0
453119	28158	369	451	0
453120	28190	368	451	0
453121	28222	368	451	0
453122	28254	369	452	0
453123	28286	369	452	0
453124	28318	369	452	0
453125	28350	369	452	0
453126	28382	368	451	0
453127	28432	369	451	0
453128	28474	368	451	0
453129	28507	368	451	0
453130	28536	368	451	0
453131	28565	368	451	0
453132	28594	368	451	0
453133	28625	369	451	0
453134	28654	369	452	0
453135	28686	369	452	0
453136	28718	369	452	0
453137	28750	369	452	0
453138	28782	369	451	0
453139	28830	368	451	0
453140	28862	368	451	0
453141	28894	368	451	0
453142	28926	368	451	0
453143	28958	369	452	0
453144	28990	369	451	0
453145	29022	369	452	0
453146	29054	369	452	0
453147	29086	369	452	0
453148	29118	369	452	0
453149	29150	369	451	0
453150	29182	369	451	0
453151	29230	369	452	0
453152	29262	369	452	0
453153	29294	369	452	0
453154	29326	369	452	0
453155	29358	369	451	0
453156	29390	369	451	0
453157	29422	368	451	0
453158	29454	369	451	0
453159	29487	370	452	0
453160	29518	369	451	0
453161	29551	369	451	0
453162	29583	369	451	0
453163	29635	369	451	0
453164	29677	369	451	0
453165	29709	369	451	0
453166	29738	369	452	0
453167	29767	369	451	0
453168	29798	368	451	0
453169	29827	369	452	0
453170	29855	369	451	0
453171	29887	369	451	0
453172	29919	369	451	0
453173	29951	369	452	0
453174	29983	369	452	0
453175	30031	368	452	0
453176	30063	369	452	0
453177	30095	369	452	0
453178	30127	369	452	0
453179	30159	369	452	0
453180	30191	368	451	0
453181	30223	369	452	0
453182	30255	369	451	0
453183	30287	368	451	0
453184	30319	368	451	0
453185	30351	368	451	0
453186	30383	368	451	0
453187	30431	368	451	0
453188	30463	368	451	0
453189	30495	368	451	0
453190	30527	368	451	0
453191	30559	368	451	0
453192	30591	368	451	0
453193	30624	368	451	0
453194	30655	368	451	0
453195	30687	368	450	0
453196	30719	368	451	0
453197	30751	368	451	0
453198	30783	368	451	0
453199	30835	368	451	0
453200	30878	368	451	0
453201	30909	368	451	0
453202	30938	368	451	0
453203	30967	368	450	0
453204	30998	368	451	0
453205	31026	368	451	0
453206	31055	368	451	0
453207	31087	368	451	0
453208	31119	368	451	0
453209	31151	368	451	0
453210	31183	368	451	0
453211	31230	368	450	0
453212	31262	367	450	0
453213	31295	368	451	0
453214	31327	368	451	0
453215	31359	368	451	0
453216	31391	368	451	0
453217	31423	368	451	0
453218	31455	368	451	0
453219	31487	368	451	0
453220	31519	368	451	0
453221	31551	368	451	0
453222	31583	368	451	0
453223	31631	368	451	0
453224	31663	368	451	0
453225	31695	368	450	0
453226	31727	368	451	0
453227	31759	368	451	0
453228	31791	368	451	0
453229	31823	367	450	0
453230	31855	368	451	0
453231	31887	368	451	0
453232	31919	368	451	0
453233	31951	368	451	0
453234	31983	368	451	0
453235	32015	368	450	0
453236	32068	368	450	0
453237	32111	367	450	0
453238	32141	367	450	0
453239	32170	368	451	0
453240	32200	368	450	0
453241	32229	368	449	0
453242	32259	368	450	0
453243	32289	368	449	0
453244	32319	368	449	0
453245	32351	368	449	0
453246	32383	368	449	0
453247	32415	368	449	0
453248	32463	368	449	0
453249	32495	368	449	0
453250	32527	368	449	0
453251	32559	369	449	0
453252	32590	369	449	0
453253	32623	369	449	0
453254	32655	369	449	0
453255	32686	369	450	0
453256	32719	369	449	0
453257	32751	369	449	0
453258	32783	369	449	0
453259	32815	369	449	0
453260	32863	369	449	0
453261	32894	369	449	0
453262	32927	369	449	0
453263	32959	369	449	0
453264	32991	369	449	0
453265	33023	369	449	0
453266	33055	369	449	0
453267	33087	369	449	0
453268	33119	369	449	0
453269	33151	369	449	0
453270	33183	369	449	0
453271	33215	368	448	0
453272	33268	368	448	0
453273	33309	368	448	0
453274	33340	369	448	0
453275	33369	369	448	0
453276	33398	369	448	0
453277	33428	369	448	0
453278	33458	369	448	0
453279	33489	369	448	0
453280	33519	369	447	0
453281	33551	369	447	0
453282	33583	369	447	0
453283	33615	369	447	0
453284	33662	369	445	0
453285	33695	370	444	0
453286	33727	370	443	0
453287	33759	371	440	0
453288	33791	372	437	0
453289	33823	371	435	0
453290	33855	372	433	0
453291	33887	373	428	0
453292	33919	373	425	0
453293	33951	374	420	0
453294	33983	374	417	0
453295	34015	375	413	0
453296	34062	375	411	0
453297	34095	376	406	0
453298	34127	376	403	0
453299	34159	377	398	0
453300	34191	377	394	0
453301	34223	378	390	0
453302	34255	379	386	0
453303	34287	380	383	0
453304	34319	382	379	0
453305	34351	384	375	0
453306	34383	386	372	0
453307	34414	388	369	0
453308	34468	390	366	0
453309	34510	391	363	0
453310	34541	392	360	0
453311	34570	394	357	0
453312	34599	396	355	0
453313	34628	398	352	0
453314	34659	401	351	0
453315	34689	404	351	0
453316	34719	406	351	0
453317	34751	409	352	0
453318	34783	412	352	0
453319	34815	416	353	0
453320	34862	417	355	0
453321	34895	420	358	0
453322	34926	421	360	0
453323	34958	425	364	0
453324	34991	427	367	0
453325	35023	430	368	0
453326	35055	434	371	0
453327	35087	438	375	0
453328	35119	440	377	0
453329	35151	442	379	0
453330	35182	446	383	0
453331	35214	449	386	0
453332	35262	451	389	0
453333	35294	455	393	0
453334	35327	459	397	0
453335	35358	460	398	0
453336	35391	459	398	0
453337	35422	459	398	0
453338	35455	459	397	0
453339	35487	459	396	0
453340	35519	458	397	0
453341	35551	457	396	0
453342	35583	456	395	0
453343	35614	455	395	0
453344	35668	454	395	0
453345	35709	453	395	0
453346	35739	453	396	0
453347	35768	453	396	0
453348	35797	453	396	0
453349	35827	453	395	0
453350	35856	453	395	0
453351	35887	453	395	0
453352	35918	453	396	0
453353	35951	450	398	0
453354	35982	450	398	0
453355	36014	450	398	0
453356	36062	450	398	0
453357	36094	450	397	0
453358	36127	450	397	0
453359	36158	448	398	0
453360	36190	448	398	0
453361	36223	448	399	0
453362	36255	448	399	0
453363	36286	448	398	0
453364	36318	448	398	0
453365	36350	449	398	0
453366	36382	449	398	0
453367	36414	449	398	0
453368	36462	448	399	0
453369	36494	448	398	0
453370	36527	448	399	0
453371	36558	448	399	0
453372	36591	448	399	0
453373	36623	448	399	0
453374	36655	448	399	0
453375	36686	448	399	0
453376	36718	448	399	0
453377	36750	448	399	0
453378	36782	448	399	0
453379	36814	448	399	0
453380	36868	448	399	0
453381	36909	449	399	0
453382	36938	448	399	0
453383	36967	448	399	0
453384	36997	449	399	0
453385	37028	449	399	0
453386	37057	449	399	0
453387	37086	448	399	0
453388	37118	448	399	0
453389	37150	448	399	0
453390	37182	448	399	0
453391	37214	448	399	0
453392	37262	448	399	0
453393	37295	449	399	0
453394	37327	449	398	0
453395	37359	448	399	0
453396	37391	448	399	0
453397	37422	449	399	0
453398	37454	449	398	0
453399	37486	449	399	0
453400	37518	449	399	0
453401	37550	449	399	0
453402	37582	449	399	0
453403	37614	449	399	0
453404	37647	449	399	0
453405	37694	449	399	0
453406	37727	449	399	0
453407	37759	448	400	0
453408	37790	448	400	0
453409	37822	448	399	0
453410	37854	448	399	0
453411	37886	449	399	0
453412	37918	449	399	0
453413	37951	448	399	0
453414	37982	448	400	0
453415	38014	448	399	0
453416	38046	448	399	0
453417	38094	448	399	0
453418	38127	448	399	0
453419	38159	448	399	0
453420	38190	448	399	0
453421	38222	448	399	0
453422	38254	448	400	0
453423	38286	448	400	0
453424	38318	448	399	0
453425	38350	448	399	0
453426	38382	448	399	0
453427	38414	448	399	0
453428	38446	448	399	0
453429	38494	448	399	0
453430	38527	448	399	0
453431	38558	448	399	0
453432	38590	448	399	0
453433	38622	448	399	0
453434	38654	448	399	0
453435	38686	448	399	0
453436	38718	448	399	0
453437	38750	448	399	0
453438	38782	448	399	0
453439	38814	447	400	0
453440	38847	447	400	0
453441	38895	447	400	0
