frame	time	x	y	burst
27897	32	235	36	0
27898	65	238	35	0
27899	104	241	32	0
27900	137	243	29	0
27901	169	245	28	0
27902	200	246	27	0
27903	232	249	24	0
27904	264	250	24	0
27905	304	250	24	0
27906	337	251	24	0
27907	369	251	24	0
27908	400	252	24	0
27909	432	253	24	0
27910	464	252	26	0
27911	504	252	26	0
27912	536	253	27	0
27913	569	254	27	0
27914	601	257	27	0
27915	632	259	27	0
27916	664	262	27	0
27917	704	266	26	0
27918	736	268	26	0
27919	769	272	26	0
27920	801	274	26	0
27921	832	276	26	0
27922	864	281	25	0
27923	904	284	24	0
27924	936	286	24	0
27925	969	290	23	0
27926	1001	293	22	0
27927	1032	294	23	0
27928	1064	296	23	0
27929	1104	297	23	0
27930	1136	298	23	0
27931	1168	297	24	0
27932	1201	298	24	0
27933	1232	298	26	0
27934	1264	298	26	0
27935	1304	300	28	0
27936	1336	301	31	0
27937	1368	301	32	0
27938	1401	302	35	0
27939	1432	302	37	0
27940	1464	302	39	0
27941	1504	302	41	0
27942	1536	301	44	0
27943	1568	301	47	0
27944	1601	300	49	0
27945	1633	299	52	0
27946	1664	299	56	0
27947	1704	299	59	0
27948	1736	299	63	0
27949	1768	298	66	0
27950	1800	298	69	0
27951	1833	298	73	0
27952	1864	298	76	0
27953	1904	298	80	0
27954	1936	298	84	0
27955	1968	298	87	0
27956	2000	296	89	0
27957	2033	296	92	0
27958	2064	297	97	0
27959	2104	297	100	0
27960	2136	297	103	0
27961	2168	298	107	0
27962	2200	298	111	0
27963	2233	298	115	0
27964	2264	299	118	0
27965	2304	299	120	0
27966	2336	299	123	0
27967	2368	299	127	0
27968	2400	299	132	0
27969	2432	301	136	0
27970	2464	301	137	0
27971	2505	300	141	0
27972	2537	301	144	0
27973	2569	301	148	0
27974	2601	301	150	0
27975	2633	302	154	0
27976	2666	302	158	0
27977	2705	303	161	0
27978	2737	303	164	0
27979	2769	304	168	0
27980	2801	304	172	0
27981	2833	305	175	0
27982	2865	305	179	0
27983	2905	305	181	0
27984	2937	306	185	0
27985	2969	307	189	0
27986	3001	307	191	0
27987	3033	308	195	0
27988	3065	308	197	0
27989	3105	309	202	0
27990	3137	309	204	0
27991	3169	310	208	0
27992	3201	310	211	0
27993	3233	310	213	0
27994	3265	310	217	0
27995	3305	310	220	0
27996	3337	310	222	0
27997	3369	310	226	0
27998	3401	312	231	0
27999	3433	312	234	0
28000	3465	312	236	0
28001	3505	312	239	0
28002	3537	312	243	0
28003	3569	312	246	0
28004	3601	313	251	0
28005	3633	314	254	0
28006	3665	314	256	0
28007	3705	314	260	0
28008	3737	315	264	0
28009	3769	315	267	0
28010	3801	316	270	0
28011	3833	316	274	0
28012	3865	316	278	0
28013	3905	317	281	0
28014	3937	317	283	0
28015	3969	317	286	0
28016	4001	318	290	0
28017	4033	318	295	0
28018	4065	319	298	0
28019	4105	319	300	0
28020	4137	318	304	0
28021	4169	318	307	0
28022	4201	319	311	0
28023	4233	319	313	0
28024	4265	319	315	0
28025	4305	320	319	0
28026	4337	320	322	0
28027	4369	320	325	0
28028	4401	321	328	0
28029	4433	321	331	0
28030	4465	322	334	0
28031	4505	322	337	0
28032	4537	323	340	0
28033	4569	323	343	0
28034	4601	324	347	0
28035	4633	324	350	0
28036	4665	325	353	0
28037	4705	325	356	0
28038	4737	326	358	0
28039	4769	326	360	0
28040	4801	328	365	0
28041	4833	328	367	0
28042	4865	329	368	0
28043	4905	330	371	0
28044	4937	330	373	0
28045	4969	330	375	0
28046	5001	330	379	0
28047	5033	330	380	0
28048	5065	330	383	0
28049	5097	330	385	0
28050	5137	330	387	0
28051	5169	330	391	0
28052	5201	329	392	0
28053	5233	330	394	0
28054	5265	329	401	0
28055	5297	328	403	0
28056	5337	327	406	0
28057	5369	328	410	0
28058	5401	328	412	0
28059	5433	327	415	0
28060	5465	327	419	0
28061	5497	327	422	0
28062	5537	326	424	0
28063	5569	325	426	0
28064	5601	325	431	0
28065	5633	325	432	0
28066	5665	325	435	0
28067	5697	324	436	0
28068	5737	325	436	0
28069	5769	326	442	0
28070	5801	325	443	0
28071	5833	325	443	0
28072	5865	327	445	0
28073	5897	327	445	0
28074	5937	327	445	0
28075	5969	327	445	0
