frame	time	x	y	burst
38435	40	392	51	0
38436	72	392	51	0
38437	103	392	52	0
38438	135	392	52	0
38439	167	391	52	0
38440	199	391	52	0
38441	239	391	52	0
38442	271	392	52	0
38443	303	392	52	0
38444	335	394	53	0
38445	367	395	53	0
38446	399	396	52	0
38447	439	398	53	0
38448	471	399	53	0
38449	503	400	54	0
38450	535	401	54	0
38451	567	401	54	0
38452	599	402	55	0
38453	639	403	54	0
38454	671	404	54	0
38455	703	405	55	0
38456	735	405	56	0
38457	767	405	57	0
38458	799	404	58	0
38459	839	404	58	0
38460	871	404	59	0
38461	903	404	59	0
38462	935	405	61	0
38463	967	407	62	0
38464	999	409	63	0
38465	1031	410	65	0
38466	1071	412	65	0
38467	1103	414	66	0
38468	1135	416	67	0
38469	1167	417	67	0
38470	1199	418	67	0
38471	1231	419	68	0
38472	1271	422	69	0
38473	1303	423	68	0
38474	1335	424	69	0
38475	1367	425	69	0
38476	1399	426	70	0
38477	1431	426	70	0
38478	1471	426	71	0
38479	1503	425	72	0
38480	1535	424	72	0
38481	1567	423	73	0
38482	1599	423	74	0
38483	1631	422	75	0
38484	1671	422	77	0
38485	1703	422	78	0
38486	1735	421	80	0
38487	1767	421	82	0
38488	1799	421	85	0
38489	1831	421	87	0
38490	1871	421	90	0
38491	1903	420	92	0
38492	1935	420	94	0
38493	1967	420	98	0
38494	1999	420	100	0
38495	2031	419	102	0
38496	2071	419	103	0
38497	2103	417	105	0
38498	2135	417	106	0
38499	2167	417	107	0
38500	2199	416	109	0
38501	2231	416	111	0
38502	2271	416	114	0
38503	2303	415	117	0
38504	2335	414	120	0
38505	2367	414	123	0
38506	2399	414	125	0
38507	2431	413	129	0
38508	2471	413	133	0
38509	2503	413	137	0
38510	2535	413	140	0
38511	2567	413	144	0
38512	2599	413	147	0
38513	2631	412	151	0
38514	2671	413	156	0
38515	2703	413	159	0
38516	2735	413	163	0
38517	2767	412	167	0
38518	2799	413	171	0
38519	2831	413	174	0
38520	2871	413	178	0
38521	2903	413	182	0
38522	2935	412	186	0
38523	2967	412	189	0
38524	2999	411	192	0
38525	3031	411	196	0
38526	3071	411	200	0
38527	3103	411	204	0
38528	3135	411	207	0
38529	3167	412	212	0
38530	3199	412	215	0
38531	3231	412	219	0
38532	3271	413	224	0
38533	3303	413	227	0
38534	3335	414	232	0
38535	3367	413	236	0
38536	3399	413	240	0
38537	3431	413	245	0
38538	3471	413	249	0
38539	3503	414	253	0
38540	3535	414	257	0
38541	3567	413	260	0
38542	3599	414	266	0
38543	3631	414	270	0
38544	3671	413	273	0
38545	3703	413	277	0
38546	3735	413	282	0
38547	3767	413	287	0
38548	3799	413	291	0
38549	3831	413	292	0
38550	3871	413	296	0
38551	3903	413	301	0
38552	3935	411	303	0
38553	3967	411	307	0
38554	3999	411	310	0
38555	4031	411	315	0
38556	4071	411	318	0
38557	4103	410	321	0
38558	4135	410	326	0
38559	4167	410	331	0
38560	4199	410	334	0
38561	4231	409	339	0
38562	4271	408	342	0
38563	4303	408	345	0
38564	4335	408	348	0
38565	4367	408	353	0
38566	4399	407	356	0
38567	4431	407	362	0
38568	4471	406	364	0
38569	4503	406	368	0
38570	4535	405	369	0
38571	4567	405	374	0
38572	4599	403	377	0
38573	4631	403	383	0
38574	4671	403	387	0
38575	4703	403	390	0
38576	4735	403	392	0
38577	4767	402	394	0
38578	4799	403	396	0
38579	4831	402	398	0
38580	4871	402	400	0
38581	4903	402	404	0
38582	4935	400	406	0
38583	4967	397	408	0
38584	4999	396	408	0
38585	5031	392	412	0
38586	5071	390	412	0
38587	5103	387	414	0
38588	5135	386	417	0
38589	5167	383	420	0
38590	5199	383	422	0
38591	5231	377	424	0
38592	5271	377	426	0
38593	5303	374	429	0
38594	5335	371	430	0
38595	5367	370	432	0
38596	5399	369	432	0
38597	5431	369	432	0
38598	5471	369	433	0
38599	5503	369	432	0
38600	5535	369	432	0
38601	5568	369	432	0
38602	5599	369	432	0
38603	5631	369	432	0
38604	5671	369	432	0
38605	5703	369	432	0
38606	5735	369	432	0
38607	5767	369	432	0
38608	5799	370	431	0
38609	5831	371	431	0
38610	5871	371	431	0
38611	5903	372	429	0
38612	5935	373	429	0
38613	5967	373	428	0
38614	5999	375	429	0
38615	6031	375	429	0
38616	6071	375	429	0
38617	6103	375	428	0
38618	6135	376	430	0
38619	6167	377	431	0
38620	6200	378	431	0
38621	6231	377	431	0
38622	6271	378	431	0
38623	6303	378	431	0
38624	6335	378	431	0
38625	6367	378	431	0
38626	6399	378	431	0
38627	6431	377	431	0
38628	6471	377	431	0
38629	6503	376	429	0
38630	6535	376	429	0
38631	6567	375	428	0
38632	6599	374	427	0
38633	6631	373	426	0
38634	6671	373	426	0
38635	6703	371	424	0
38636	6735	369	425	0
38637	6767	368	425	0
38638	6799	367	426	0
38639	6831	366	426	0
38640	6871	365	427	0
38641	6903	362	425	0
38642	6935	360	426	0
38643	6967	360	427	0
38644	6999	356	427	0
38645	7031	354	426	0
38646	7071	352	428	0
38647	7103	350	428	0
38648	7135	348	429	0
38649	7167	347	430	0
38650	7199	345	428	0
38651	7231	341	433	0
38652	7263	338	431	0
38653	7303	334	434	0
38654	7335	332	436	0
38655	7367	330	436	0
38656	7399	330	436	0
38657	7431	326	438	0
38658	7463	323	438	0
38659	7503	320	440	0
38660	7535	319	440	0
38661	7567	316	441	0
38662	7599	313	444	0
38663	7631	311	444	0
38664	7663	309	446	0
38665	7703	308	446	0
38666	7735	308	446	0
38667	7767	307	446	0
38668	7799	306	446	0
38669	7831	305	446	0
38670	7863	305	446	0
38671	7903	304	446	0
38672	7935	304	446	0
38673	7967	304	445	0
38674	7999	303	442	0
38675	8031	302	443	0
38676	8063	301	442	0
38677	8103	301	441	0
38678	8135	301	441	0
38679	8167	300	438	0
38680	8199	299	438	0
38681	8231	298	438	0
38682	8263	296	436	0
38683	8303	296	434	0
38684	8335	295	434	0
38685	8367	294	434	0
38686	8399	293	431	0
38687	8431	291	430	0
38688	8463	290	430	0
38689	8503	287	427	0
38690	8535	287	427	0
38691	8567	287	427	0
38692	8599	285	425	0
38693	8631	282	424	0
38694	8663	281	423	0
38695	8695	279	422	0
38696	8735	277	421	0
38697	8767	274	421	0
38698	8799	273	420	0
38699	8831	271	417	0
38700	8863	272	418	0
38701	8903	273	417	0
38702	8935	272	418	0
38703	8967	272	418	0
38704	8999	272	417	0
38705	9031	272	416	0
38706	9063	274	417	0
38707	9103	274	415	0
38708	9135	273	414	0
38709	9167	274	412	0
38710	9199	275	410	0
38711	9231	276	410	0
38712	9263	277	408	0
38713	9303	278	406	0
38714	9335	280	405	0
38715	9367	281	401	0
38716	9399	282	400	0
38717	9430	283	399	0
38718	9463	284	398	0
38719	9503	287	396	0
38720	9535	288	394	0
38721	9567	289	391	0
38722	9599	291	390	0
38723	9631	292	390	0
38724	9663	294	385	0
38725	9703	296	383	0
38726	9735	296	382	0
38727	9767	299	378	0
38728	9799	299	378	0
38729	9831	302	375	0
38730	9863	303	372	0
38731	9903	303	370	0
38732	9935	305	368	0
38733	9967	305	365	0
38734	9999	305	364	0
38735	10030	305	362	0
38736	10063	307	361	0
38737	10102	308	361	0
38738	10135	308	361	0
38739	10167	308	360	0
38740	10199	307	361	0
38741	10231	308	361	0
38742	10263	308	363	0
38743	10302	309	364	0
38744	10335	309	364	0
38745	10366	309	364	0
38746	10399	312	366	0
38747	10430	312	367	0
38748	10463	313	369	0
38749	10502	314	372	0
38750	10535	317	374	0
38751	10566	317	375	0
38752	10599	320	378	0
38753	10630	322	380	0
38754	10663	324	383	0
38755	10702	327	386	0
38756	10735	329	387	0
38757	10766	331	390	0
38758	10799	334	392	0
38759	10830	335	392	0
38760	10862	340	394	0
38761	10902	341	395	0
38762	10934	343	397	0
38763	10966	344	398	0
38764	10998	346	399	0
38765	11030	347	401	0
38766	11062	347	401	0
38767	11102	349	403	0
38768	11134	350	405	0
38769	11166	352	407	0
38770	11198	355	408	0
38771	11230	358	412	0
38772	11262	360	413	0
38773	11302	362	415	0
38774	11334	364	418	0
38775	11366	368	421	0
38776	11399	368	420	0
38777	11431	371	426	0
38778	11464	372	425	0
38779	11503	375	431	0
38780	11535	376	431	0
38781	11568	377	432	0
38782	11599	378	431	0
38783	11631	378	431	0
38784	11663	378	432	0
38785	11703	378	432	0
38786	11735	378	432	0
38787	11767	378	432	0
38788	11799	377	430	0
38789	11831	376	431	0
38790	11863	375	428	0
38791	11903	375	428	0
38792	11935	375	428	0
38793	11967	375	428	0
38794	11999	374	427	0
38795	12031	374	427	0
38796	12063	373	427	0
38797	12103	372	427	0
38798	12135	372	427	0
38799	12167	370	423	0
38800	12199	369	424	0
38801	12231	369	424	0
38802	12263	369	424	0
38803	12303	368	423	0
38804	12335	368	425	0
38805	12367	368	423	0
38806	12399	365	423	0
38807	12431	365	423	0
38808	12463	365	423	0
38809	12503	363	423	0
38810	12535	361	424	0
38811	12568	361	423	0
38812	12599	360	423	0
38813	12631	359	423	0
38814	12663	358	423	0
38815	12703	358	422	0
38816	12735	355	425	0
38817	12767	355	424	0
38818	12799	351	427	0
38819	12831	348	427	0
38820	12863	346	428	0
38821	12903	345	429	0
38822	12935	340	430	0
38823	12967	338	431	0
38824	12999	335	431	0
38825	13031	334	432	0
38826	13063	330	435	0
38827	13104	328	436	0
38828	13135	327	438	0
38829	13167	323	439	0
38830	13199	322	437	0
38831	13231	320	440	0
38832	13263	317	442	0
38833	13295	314	444	0
38834	13335	314	444	0
38835	13367	312	445	0
38836	13399	310	446	0
38837	13431	310	446	0
38838	13463	310	446	0
38839	13495	309	448	0
38840	13535	310	448	0
38841	13567	310	446	0
38842	13599	311	443	0
38843	13631	311	442	0
38844	13663	313	442	0
38845	13695	313	442	0
38846	13735	313	441	0
38847	13767	314	440	0
38848	13799	315	440	0
38849	13831	315	440	0
38850	13863	316	440	0
38851	13895	315	437	0
38852	13936	316	436	0
38853	13967	316	436	0
38854	13999	318	434	0
38855	14031	319	434	0
38856	14063	320	433	0
38857	14095	322	433	0
38858	14136	322	433	0
38859	14167	325	432	0
38860	14199	327	430	0
38861	14231	330	430	0
38862	14263	330	430	0
38863	14295	333	428	0
38864	14336	334	429	0
38865	14367	338	428	0
38866	14399	341	429	0
38867	14431	343	430	0
38868	14463	346	431	0
38869	14495	347	431	0
38870	14535	349	430	0
38871	14568	351	431	0
38872	14599	355	431	0
38873	14631	356	431	0
38874	14663	356	432	0
38875	14695	359	434	0
38876	14735	359	433	0
38877	14768	359	433	0
38878	14799	360	433	0
38879	14831	360	433	0
38880	14863	360	433	0
38881	14895	361	433	0
38882	14935	361	435	0
38883	14968	362	434	0
38884	14999	361	434	0
38885	15031	361	435	0
38886	15063	361	435	0
38887	15095	362	436	0
38888	15135	362	436	0
38889	15168	362	436	0
38890	15199	362	434	0
38891	15231	362	434	0
38892	15263	362	434	0
38893	15295	362	435	0
38894	15335	362	435	0
38895	15368	362	435	0
38896	15400	362	435	0
38897	15431	362	434	0
38898	15463	364	436	0
38899	15495	365	439	0
38900	15535	365	438	0
38901	15568	365	438	0
38902	15600	364	438	0
38903	15631	364	438	0
38904	15663	364	438	0
38905	15695	363	435	0
38906	15735	362	435	0
38907	15767	361	435	0
38908	15800	359	434	0
38909	15832	359	434	0
38910	15863	359	433	0
38911	15895	357	434	0
38912	15935	357	434	0
38913	15967	355	434	0
38914	16000	355	434	0
38915	16032	354	432	0
38916	16063	353	431	0
38917	16095	352	431	0
38918	16135	351	431	0
38919	16167	351	431	0
38920	16200	351	431	0
38921	16232	351	431	0
38922	16263	349	428	0
38923	16295	349	430	0
38924	16335	349	430	0
38925	16367	349	430	0
38926	16400	347	431	0
38927	16432	347	431	0
38928	16463	347	431	0
38929	16495	345	431	0
38930	16535	345	430	0
38931	16567	344	430	0
38932	16599	344	431	0
38933	16632	342	431	0
38934	16664	342	431	0
38935	16695	340	430	0
38936	16735	337	429	0
38937	16767	336	429	0
38938	16799	334	428	0
38939	16832	332	428	0
38940	16863	330	428	0
38941	16895	329	426	0
38942	16935	326	425	0
38943	16967	324	424	0
38944	16999	322	422	0
38945	17032	321	422	0
38946	17064	319	421	0
38947	17095	317	420	0
38948	17135	316	420	0
38949	17167	315	420	0
38950	17199	314	419	0
38951	17231	311	419	0
38952	17264	308	416	0
38953	17295	306	416	0
38954	17335	303	416	0
38955	17367	302	415	0
38956	17399	298	413	0
38957	17431	296	413	0
38958	17464	294	412	0
38959	17496	289	408	0
38960	17535	286	408	0
38961	17567	284	406	0
38962	17599	282	405	0
38963	17631	279	404	0
38964	17664	278	402	0
38965	17696	272	402	0
38966	17735	270	399	0
38967	17767	269	399	0
38968	17799	268	398	0
38969	17831	268	398	0
38970	17863	268	398	0
38971	17896	268	398	0
38972	17935	266	398	0
38973	17967	266	397	0
38974	17999	266	398	0
38975	18031	266	397	0
38976	18063	266	395	0
38977	18096	265	394	0
38978	18135	264	393	0
38979	18167	261	390	0
38980	18199	262	388	0
38981	18231	262	387	0
38982	18263	261	386	0
38983	18296	262	384	0
38984	18335	262	383	0
38985	18367	262	382	0
38986	18399	262	381	0
38987	18431	263	380	0
38988	18463	263	378	0
38989	18495	263	377	0
38990	18535	262	375	0
38991	18567	261	374	0
38992	18599	261	372	0
38993	18631	261	370	0
38994	18663	261	368	0
38995	18695	260	364	0
38996	18728	259	363	0
38997	18767	259	360	0
38998	18799	259	357	0
38999	18831	257	356	0
39000	18863	257	353	0
39001	18895	255	352	0
39002	18935	254	350	0
39003	18967	253	348	0
39004	18999	253	348	0
39005	19031	252	347	0
39006	19063	252	348	0
39007	19095	251	346	0
39008	19135	251	346	0
39009	19167	251	346	0
39010	19199	251	346	0
39011	19231	250	345	0
39012	19263	248	341	0
39013	19295	247	338	0
39014	19327	247	336	0
39015	19367	244	333	0
39016	19399	244	329	0
39017	19431	242	327	0
