frame	time	x	y	burst
139210	8967	183	312	0
139211	8999	183	314	0
139212	9031	181	317	0
139213	9064	181	320	0
139214	9103	181	321	0
139215	9135	179	324	0
139216	9167	179	326	0
139217	9199	177	330	0
139218	9231	177	334	0
139219	9264	178	335	0
139220	9303	177	338	0
139221	9335	175	342	0
139222	9367	175	344	0
139223	9399	175	348	0
139224	9431	173	353	0
139225	9464	173	356	0
139226	9503	172	360	0
139227	9535	172	363	0
139228	9567	171	367	0
139229	9599	171	371	0
139230	9631	172	371	0
139231	9663	171	376	0
139232	9703	170	382	0
139233	9735	170	384	0
139234	9767	170	387	0
139235	9799	169	392	0
139236	9831	169	395	0
139237	9863	169	397	0
139238	9903	169	401	0
139239	9935	168	403	0
139240	9967	168	406	0
139241	9999	168	409	0
139242	10031	167	410	0
139243	10063	167	410	0
139244	10103	167	410	0
139245	10135	166	414	0
139246	10167	165	414	0
139247	10199	165	417	0
139248	10231	165	417	0
139249	10263	165	420	0
139250	10303	165	420	0
139251	10335	164	420	0
139252	10367	165	418	0
139253	10399	164	417	0
139254	10431	165	416	0
139255	10463	165	416	0
139256	10503	165	415	0
139257	10535	166	413	0
139258	10567	167	413	0
139259	10599	169	412	0
139260	10631	169	411	0
139261	10663	170	411	0
139262	10703	170	411	0
139263	10735	172	411	0
139264	10767	172	410	0
139265	10799	172	410	0
139266	10831	173	410	0
139267	10863	173	409	0
139268	10903	174	407	0
139269	10935	175	407	0
139270	10967	175	406	0
139271	10999	176	406	0
139272	11031	177	404	0
139273	11063	179	403	0
139274	11103	179	401	0
139275	11135	181	399	0
139276	11167	181	398	0
139277	11199	182	396	0
139278	11231	182	396	0
139279	11263	182	395	0
139280	11303	184	393	0
139281	11335	185	392	0
139282	11367	186	390	0
139283	11399	188	390	0
139284	11431	190	389	0
139285	11463	191	388	0
139286	11503	193	387	0
139287	11535	195	386	0
139288	11567	196	386	0
139289	11599	197	385	0
139290	11631	198	385	0
139291	11663	199	384	0
139292	11703	201	384	0
139293	11735	201	386	0
139294	11767	203	386	0
139295	11799	203	387	0
139296	11831	204	389	0
139297	11863	205	390	0
139298	11903	204	390	0
139299	11935	205	393	0
139300	11967	205	395	0
139301	11999	205	397	0
139302	12031	207	398	0
139303	12063	207	402	0
139304	12103	207	404	0
139305	12135	207	406	0
139306	12167	209	409	0
139307	12199	209	414	0
139308	12231	211	416	0
139309	12263	210	418	0
139310	12303	210	421	0
139311	12335	209	422	0
139312	12367	210	425	0
139313	12399	210	429	0
139314	12431	211	431	0
139315	12463	211	431	0
139316	12503	211	434	0
139317	12535	212	436	0
139318	12567	212	436	0
139319	12599	212	437	0
139320	12631	211	436	0
139321	12663	212	437	0
139322	12703	212	437	0
139323	12735	211	436	0
139324	12767	212	435	0
139325	12799	212	434	0
139326	12831	212	437	0
139327	12863	212	435	0
139328	12903	212	437	0
139329	12935	212	438	0
139330	12967	213	438	0
139331	12999	213	437	0
139332	13031	214	438	0
139333	13063	215	437	0
139334	13103	214	438	0
139335	13135	215	439	0
139336	13167	215	437	0
139337	13199	215	438	0
139338	13231	214	437	0
139339	13263	215	437	0
139340	13303	215	438	0
139341	13335	214	436	0
139342	13367	214	438	0
139343	13399	215	438	0
139344	13431	215	439	0
139345	13463	214	439	0
139346	13503	215	438	0
139347	13535	214	437	0
139348	13567	215	438	0
139349	13599	214	438	0
139350	13631	214	437	0
139351	13663	214	438	0
139352	13703	214	438	0
139353	13735	214	438	0
139354	13767	215	436	0
139355	13799	215	436	0
139356	13831	215	436	0
139357	13863	215	436	0
139358	13895	214	439	0
139359	13935	214	438	0
139360	13978	214	438	0
139361	14006	214	438	0
139362	14034	214	437	0
139363	14063	214	437	0
139364	14095	214	436	0
139365	14135	214	435	0
139366	14167	213	437	0
139367	14199	212	436	0
139368	14231	212	436	0
139369	14263	212	435	0
139370	14295	212	437	0
139371	14335	211	436	0
139372	14367	212	436	0
139373	14399	211	435	0
139374	14431	213	436	0
139375	14463	212	434	0
139376	14495	211	434	0
139377	14535	212	434	0
139378	14567	212	433	0
139379	14599	212	433	0
139380	14631	212	433	0
139381	14663	211	433	0
139382	14695	211	432	0
139383	14735	211	431	0
139384	14767	211	430	0
139385	14799	211	429	0
139386	14831	211	429	0
139387	14863	211	428	0
139388	14895	211	427	0
139389	14935	211	426	0
139390	14967	211	426	0
139391	14999	211	425	0
139392	15031	211	425	0
139393	15063	211	424	0
139394	15095	211	423	0
139395	15135	211	422	0
139396	15167	212	420	0
139397	15199	212	419	0
139398	15231	212	417	0
139399	15263	213	414	0
139400	15295	213	414	0
139401	15335	215	411	0
139402	15367	215	408	0
139403	15399	216	404	0
139404	15431	216	403	0
139405	15463	216	400	0
139406	15495	217	398	0
139407	15535	217	395	0
139408	15567	217	392	0
139409	15599	218	390	0
139410	15631	218	387	0
139411	15663	219	383	0
139412	15695	219	382	0
139413	15735	218	381	0
139414	15767	220	379	0
139415	15799	220	377	0
139416	15831	223	376	0
139417	15863	222	373	0
139418	15895	225	370	0
139419	15935	226	367	0
139420	15967	227	364	0
139421	15998	228	363	0
139422	16031	229	360	0
139423	16063	230	357	0
139424	16095	230	355	0
139425	16135	231	352	0
139426	16167	232	350	0
139427	16198	233	346	0
139428	16231	234	344	0
139429	16262	234	341	0
139430	16295	235	339	0
139431	16335	235	336	0
139432	16367	235	333	0
139433	16399	235	332	0
139434	16431	236	330	0
139435	16463	237	328	0
139436	16494	237	326	0
139437	16535	238	326	0
139438	16567	238	326	0
139439	16599	238	326	0
139440	16630	239	326	0
139441	16663	238	326	0
139442	16694	238	325	0
139443	16735	238	326	0
139444	16767	238	325	0
139445	16799	238	327	0
139446	16830	238	326	0
139447	16863	238	326	0
139448	16895	238	325	0
139449	16935	237	326	0
139450	16967	236	324	0
139451	16999	236	324	0
139452	17030	236	324	0
139453	17063	235	323	0
139454	17094	235	321	0
139455	17135	234	319	0
139456	17167	233	316	0
139457	17199	232	314	0
139458	17231	231	312	0
139459	17263	231	308	0
139460	17294	230	304	0
139461	17335	230	302	0
139462	17367	229	299	0
139463	17399	229	295	0
139464	17431	229	292	0
139465	17462	229	290	0
139466	17495	229	287	0
139467	17535	229	284	0
139468	17567	230	281	0
139469	17599	231	279	0
139470	17631	232	277	0
139471	17662	232	274	0
139472	17695	233	271	0
139473	17735	235	268	0
139474	17767	236	265	0
139475	17799	237	263	0
139476	17831	237	261	0
139477	17863	239	257	0
139478	17895	240	254	0
139479	17935	242	252	0
139480	17967	242	250	0
139481	17999	243	248	0
139482	18031	245	245	0
139483	18063	245	244	0
139484	18095	247	241	0
139485	18134	247	239	0
139486	18167	248	237	0
139487	18199	249	235	0
139488	18231	250	233	0
139489	18263	251	231	0
139490	18294	252	229	0
139491	18335	252	227	0
139492	18367	253	227	0
139493	18399	254	224	0
139494	18431	254	223	0
139495	18463	255	221	0
139496	18494	256	219	0
139497	18535	257	218	0
139498	18567	257	217	0
139499	18599	258	214	0
139500	18631	258	213	0
139501	18663	259	211	0
139502	18695	259	209	0
139503	18735	259	209	0
139504	18767	259	208	0
139505	18799	260	206	0
139506	18831	261	206	0
139507	18863	261	205	0
139508	18895	261	205	0
139509	18934	261	205	0
139510	18967	261	205	0
139511	18999	261	205	0
139512	19031	261	205	0
139513	19063	261	205	0
139514	19095	261	204	0
139515	19135	262	202	0
139516	19167	264	200	0
139517	19199	265	199	0
139518	19231	266	197	0
139519	19263	269	194	0
139520	19295	270	191	0
139521	19335	271	188	0
139522	19367	273	185	0
139523	19399	275	183	0
139524	19431	277	180	0
139525	19463	278	177	0
139526	19495	281	173	0
139527	19535	281	169	0
139528	19567	283	167	0
139529	19598	284	163	0
139530	19631	285	160	0
139531	19663	288	156	0
139532	19695	288	153	0
139533	19734	290	150	0
139534	19766	290	149	0
139535	19798	293	144	0
139536	19830	294	141	0
139537	19863	295	138	0
139538	19895	296	135	0
139539	19927	298	133	0
139540	19966	300	129	0
139541	19998	302	126	0
139542	20031	303	124	0
139543	20063	304	121	0
139544	20095	305	118	0
139545	20127	306	115	0
139546	20166	307	114	0
139547	20198	309	111	0
139548	20230	310	110	0
139549	20263	311	109	0
139550	20295	312	107	0
139551	20327	313	106	0
139552	20366	314	103	0
139553	20398	315	101	0
139554	20430	316	98	0
139555	20463	318	94	0
139556	20495	319	92	0
139557	20527	321	89	0
139558	20566	322	87	0
139559	20598	323	85	0
139560	20630	325	83	0
139561	20662	328	79	0
139562	20695	330	77	0
139563	20727	331	75	0
139564	20766	332	73	0
139565	20798	335	70	0
139566	20830	335	68	0
139567	20862	336	65	0
139568	20895	337	63	0
139569	20926	339	61	0
139570	20966	339	59	0
139571	20998	340	58	0
139572	21030	341	56	0
139573	21062	344	53	0
139574	21095	344	52	0
139575	21126	347	50	0
139576	21166	349	49	0
139577	21198	351	48	0
139578	21230	354	47	0
139579	21262	355	46	0
139580	21294	357	45	0
139581	21327	359	43	0
139582	21366	361	42	0
139583	21398	363	41	0
139584	21430	364	40	0
139585	21462	366	39	0
139586	21494	366	39	0
139587	21527	366	39	0
139588	21566	366	40	0
139589	21598	366	40	0
139590	21630	365	41	0
139591	21662	365	42	0
139592	21694	364	42	0
139593	21726	362	43	0
139594	21766	362	44	0
139595	21798	361	44	0
139596	21830	361	45	0
139597	21862	361	47	0
139598	21894	361	48	0
139599	21926	361	49	0
139600	21966	361	50	0
139601	21998	360	51	0
139602	22030	360	53	0
139603	22062	359	53	0
139604	22094	358	53	0
139605	22126	358	56	0
139606	22166	358	56	0
139607	22198	356	58	0
139608	22230	356	59	0
139609	22262	355	62	0
139610	22294	354	64	0
139611	22326	354	66	0
139612	22366	352	68	0
139613	22398	351	71	0
139614	22430	349	74	0
139615	22462	348	77	0
