frame	time	x	y	burst
48839	8959	198	115	0
48840	8991	199	117	0
48841	9024	199	118	0
48842	9071	201	120	0
48843	9103	202	123	0
48844	9135	203	124	0
48845	9167	204	127	0
48846	9200	204	128	0
48847	9232	204	128	0
48848	9264	205	128	0
48849	9295	205	127	0
48850	9327	205	129	0
48851	9359	205	129	0
48852	9391	205	129	0
48853	9423	204	130	0
48854	9471	204	130	0
48855	9503	205	130	0
48856	9535	205	130	0
48857	9567	205	130	0
48858	9599	205	130	0
48859	9632	205	130	0
48860	9663	205	130	0
48861	9696	205	130	0
48862	9727	205	130	0
48863	9759	205	130	0
48864	9791	205	129	0
48865	9823	205	130	0
48866	9874	205	130	0
48867	9918	205	129	0
48868	9946	205	129	0
48869	9974	205	130	0
48870	10003	205	129	0
48871	10033	205	130	0
48872	10065	205	130	0
48873	10097	205	129	0
48874	10128	205	129	0
48875	10160	205	130	0
48876	10192	205	130	0
48877	10224	205	129	0
48878	10272	205	129	0
48879	10304	205	129	0
48880	10336	205	129	0
48881	10368	205	129	0
48882	10400	206	129	0
48883	10432	206	129	0
48884	10464	205	129	0
48885	10497	206	129	0
48886	10529	206	130	0
48887	10560	206	130	0
48888	10592	206	130	0
48889	10624	205	129	0
48890	10672	205	129	0
48891	10704	205	129	0
48892	10736	205	130	0
48893	10768	205	129	0
48894	10800	205	129	0
48895	10832	205	129	0
48896	10864	205	129	0
48897	10896	205	129	0
48898	10928	206	130	0
48899	10960	205	129	0
48900	10992	205	130	0
48901	11024	205	130	0
48902	11075	206	130	0
48903	11120	206	130	0
48904	11148	206	130	0
48905	11176	206	130	0
48906	11204	206	130	0
48907	11232	206	130	0
48908	11264	206	130	0
48909	11296	205	129	0
48910	11328	206	130	0
48911	11361	205	130	0
48912	11392	206	131	0
48913	11424	206	132	0
48914	11472	207	134	0
48915	11504	208	135	0
48916	11536	211	138	0
48917	11568	211	139	0
48918	11600	213	143	0
48919	11632	214	145	0
48920	11664	216	150	0
48921	11697	217	153	0
48922	11728	217	156	0
48923	11760	219	160	0
48924	11793	220	163	0
48925	11824	221	167	0
48926	11872	222	170	0
48927	11904	223	174	0
48928	11936	225	179	0
48929	11968	225	181	0
48930	12000	226	185	0
48931	12032	226	189	0
48932	12064	227	193	0
48933	12096	228	197	0
48934	12128	228	201	0
48935	12160	229	205	0
48936	12192	229	209	0
48937	12224	228	212	0
48938	12275	228	217	0
48939	12318	228	221	0
48940	12346	226	224	0
48941	12374	224	229	0
48942	12402	223	233	0
48943	12432	221	237	0
48944	12464	219	241	0
48945	12496	217	245	0
48946	12528	217	247	0
48947	12560	214	252	0
48948	12592	213	256	0
48949	12625	212	260	0
48950	12672	210	263	0
48951	12704	209	266	0
48952	12736	208	269	0
48953	12768	207	273	0
48954	12800	206	276	0
48955	12832	203	281	0
48956	12864	202	283	0
48957	12896	201	287	0
48958	12928	200	290	0
48959	12960	199	293	0
48960	12992	198	295	0
48961	13025	197	298	0
48962	13072	195	301	0
48963	13104	193	304	0
48964	13136	191	307	0
48965	13168	190	308	0
48966	13200	189	311	0
48967	13232	188	314	0
48968	13264	186	317	0
48969	13296	186	319	0
48970	13328	185	321	0
48971	13360	184	324	0
48972	13392	181	328	0
48973	13424	181	329	0
48974	13475	179	331	0
48975	13518	178	332	0
48976	13547	177	335	0
48977	13576	177	336	0
48978	13604	177	336	0
48979	13632	177	339	0
48980	13664	178	342	0
48981	13696	179	344	0
48982	13728	181	346	0
48983	13760	184	348	0
48984	13792	186	351	0
48985	13824	188	353	0
48986	13872	191	356	0
48987	13904	193	358	0
48988	13936	195	360	0
48989	13968	197	363	0
48990	14000	200	365	0
48991	14032	201	368	0
48992	14064	203	370	0
48993	14096	205	373	0
48994	14128	206	375	0
48995	14160	208	377	0
48996	14192	209	378	0
48997	14224	211	380	0
48998	14272	213	382	0
48999	14304	215	384	0
49000	14336	216	386	0
49001	14368	217	389	0
49002	14400	217	390	0
49003	14432	217	392	0
49004	14464	217	393	0
49005	14496	216	395	0
49006	14528	216	398	0
49007	14560	215	401	0
49008	14592	214	404	0
49009	14624	212	407	0
49010	14656	210	411	0
49011	14710	209	415	0
49012	14752	208	417	0
49013	14780	207	421	0
49014	14808	206	423	0
49015	14837	205	427	0
49016	14866	203	432	0
49017	14896	203	433	0
49018	14928	203	434	0
49019	14960	203	434	0
49020	14992	203	434	0
49021	15024	203	434	0
49022	15056	203	434	0
49023	15104	203	433	0
49024	15136	203	433	0
49025	15168	205	433	0
49026	15200	206	433	0
49027	15232	208	434	0
49028	15264	210	437	0
49029	15296	213	438	0
49030	15328	215	439	0
49031	15360	216	439	0
49032	15392	217	439	0
49033	15424	219	439	0
49034	15456	221	441	0
49035	15504	222	441	0
49036	15536	225	442	0
49037	15568	226	443	0
49038	15600	227	443	0
49039	15632	228	443	0
49040	15664	228	442	0
49041	15696	228	441	0
49042	15728	228	441	0
49043	15760	228	441	0
49044	15792	228	440	0
49045	15824	228	440	0
49046	15856	228	439	0
49047	15909	228	439	0
49048	15952	228	439	0
49049	15985	228	439	0
49050	16015	228	439	0
49051	16044	228	439	0
49052	16072	228	439	0
49053	16101	229	439	0
49054	16129	229	438	0
49055	16160	229	439	0
49056	16192	229	439	0
49057	16224	229	438	0
49058	16256	229	438	0
49059	16304	229	438	0
49060	16336	229	438	0
49061	16368	229	436	0
49062	16400	229	435	0
49063	16432	229	433	0
49064	16464	229	430	0
49065	16496	229	428	0
49066	16528	230	425	0
49067	16560	230	422	0
49068	16592	230	418	0
49069	16624	230	415	0
49070	16656	231	412	0
49071	16704	232	410	0
49072	16736	233	407	0
49073	16768	235	403	0
49074	16800	236	401	0
49075	16832	238	397	0
49076	16864	240	394	0
49077	16896	242	392	0
49078	16928	244	389	0
49079	16960	246	386	0
49080	16992	248	384	0
49081	17024	251	381	0
49082	17056	253	377	0
49083	17109	255	375	0
49084	17151	257	373	0
49085	17182	260	369	0
49086	17211	262	367	0
49087	17239	265	364	0
49088	17267	266	362	0
49089	17296	269	359	0
49090	17328	271	356	0
49091	17360	273	354	0
49092	17392	274	353	0
49093	17424	276	350	0
49094	17456	278	347	0
49095	17504	280	344	0
49096	17536	283	341	0
49097	17568	286	338	0
49098	17600	288	336	0
49099	17632	291	333	0
49100	17664	293	332	0
49101	17696	296	329	0
49102	17728	299	326	0
49103	17760	301	324	0
49104	17792	303	323	0
49105	17824	306	322	0
49106	17856	309	321	0
49107	17904	310	319	0
49108	17936	313	317	0
49109	17968	314	315	0
49110	18000	317	312	0
49111	18032	321	309	0
49112	18064	323	307	0
49113	18096	326	305	0
49114	18128	328	303	0
49115	18160	330	301	0
49116	18192	333	299	0
49117	18224	336	297	0
49118	18256	339	295	0
49119	18309	341	293	0
49120	18352	344	290	0
49121	18384	347	288	0
49122	18412	351	285	0
49123	18441	353	283	0
49124	18471	356	281	0
49125	18500	358	279	0
49126	18528	361	276	0
49127	18560	364	274	0
49128	18592	369	271	0
49129	18624	372	269	0
49130	18656	375	267	0
49131	18704	378	265	0
49132	18736	381	263	0
49133	18768	384	261	0
49134	18800	388	259	0
49135	18832	392	257	0
49136	18864	395	255	0
49137	18896	398	253	0
49138	18928	402	250	0
49139	18960	405	249	0
49140	18992	409	247	0
49141	19024	412	246	0
49142	19056	416	244	0
49143	19104	420	243	0
49144	19136	423	242	0
49145	19168	427	241	0
49146	19200	430	241	0
49147	19232	435	239	0
49148	19264	439	238	0
49149	19296	441	238	0
49150	19328	445	236	0
49151	19360	450	235	0
49152	19392	452	235	0
49153	19424	456	234	0
49154	19456	459	234	0
49155	19509	462	234	0
49156	19552	468	232	0
49157	19583	470	232	0
49158	19611	472	231	0
49159	19639	476	231	0
49160	19667	479	231	0
49161	19696	483	230	0
49162	19728	486	230	0
49163	19760	486	229	0
49164	19792	488	228	0
49165	19824	489	228	0
49166	19856	490	227	0
49167	19904	491	227	0
49168	19936	492	226	0
49169	19968	493	224	0
49170	20000	495	222	0
49171	20032	496	220	0
49172	20064	498	218	0
49173	20096	500	216	0
49174	20128	501	215	0
49175	20160	502	215	0
49176	20192	502	215	0
49177	20224	502	215	0
49178	20256	502	215	0
49179	20304	502	215	0
49180	20336	502	215	0
49181	20368	503	216	0
49182	20400	503	216	0
49183	20432	503	216	0
49184	20464	503	217	0
49185	20496	503	217	0
49186	20528	503	216	0
49187	20560	503	217	0
49188	20592	503	217	0
49189	20624	503	218	0
49190	20656	502	218	0
49191	20688	502	219	0
49192	20742	502	219	0
49193	20782	504	220	0
49194	20810	504	219	0
49195	20838	503	219	0
49196	20866	501	218	0
49197	20896	500	217	0
49198	20928	500	216	0
49199	20960	500	215	0
49200	20992	499	213	0
49201	21024	498	210	0
49202	21056	497	209	0
49203	21088	497	207	0
49204	21136	498	204	0
49205	21168	498	202	0
49206	21200	498	199	0
49207	21232	498	196	0
49208	21264	498	193	0
49209	21296	498	191	0
49210	21328	499	188	0
49211	21360	499	186	0
49212	21392	499	184	0
49213	21424	499	184	0
49214	21456	498	184	0
49215	21488	497	182	0
49216	21536	496	181	0
49217	21568	495	179	0
49218	21600	494	176	0
49219	21632	492	173	0
49220	21664	491	170	0
49221	21696	489	166	0
49222	21728	489	164	0
49223	21760	489	160	0
49224	21792	488	157	0
49225	21824	487	153	0
49226	21856	486	149	0
49227	21888	485	147	0
49228	21942	484	146	0
49229	21983	482	145	0
49230	22015	482	145	0
49231	22045	481	143	0
49232	22073	480	142	0
49233	22101	478	139	0
49234	22129	477	136	0
49235	22160	476	134	0
49236	22192	475	131	0
49237	22224	474	127	0
49238	22256	473	125	0
49239	22288	472	123	0
49240	22336	471	123	0
49241	22368	471	123	0
49242	22400	471	124	0
49243	22432	470	124	0
49244	22464	470	124	0
49245	22496	469	123	0
49246	22528	469	123	0
49247	22560	469	123	0
49248	22592	469	123	0
49249	22624	469	123	0
49250	22656	469	123	0
49251	22688	469	122	0
49252	22736	470	123	0
49253	22768	470	123	0
49254	22800	470	123	0
49255	22832	470	123	0
49256	22864	470	123	0
49257	22896	470	123	0
49258	22928	470	123	0
49259	22960	470	123	0
49260	22992	470	122	0
49261	23024	471	122	0
49262	23056	470	123	0
49263	23088	469	123	0
49264	23142	470	123	0
49265	23182	470	122	0
49266	23214	470	122	0
49267	23244	470	123	0
49268	23272	470	122	0
49269	23301	470	123	0
49270	23329	470	123	0
49271	23360	470	122	0
49272	23392	470	123	0
49273	23424	470	123	0
49274	23456	470	123	0
49275	23488	470	122	0
49276	23536	470	122	0
49277	23568	470	122	0
49278	23600	470	122	0
49279	23632	470	123	0
49280	23664	470	123	0
49281	23696	470	123	0
49282	23728	470	123	0
49283	23760	470	123	0
49284	23792	470	123	0
49285	23824	470	122	0
49286	23856	470	123	0
49287	23888	470	123	0
49288	23936	470	122	0
49289	23972	470	122	0
49290	24000	470	122	0
49291	24032	470	122	0
49292	24064	470	121	0
49293	24096	470	122	0
49294	24128	470	122	0
49295	24160	470	122	0
49296	24192	470	122	0
49297	24224	471	121	0
49298	24256	471	120	0
49299	24288	471	120	0
49300	24341	471	120	0
49301	24382	471	121	0
49302	24412	471	121	0
49303	24441	471	121	0
49304	24469	471	122	0
49305	24498	470	122	0
49306	24528	470	122	0
49307	24560	470	122	0
49308	24592	470	122	0
49309	24624	470	122	0
49310	24656	470	123	0
49311	24688	470	123	0
49312	24735	470	123	0
49313	24768	469	124	0
49314	24800	469	123	0
49315	24832	469	123	0
49316	24864	468	124	0
49317	24896	469	123	0
49318	24928	469	123	0
49319	24960	469	124	0
49320	24992	469	123	0
49321	25024	469	124	0
49322	25056	468	124	0
49323	25088	468	124	0
49324	25136	468	124	0
49325	25167	468	124	0
49326	25200	468	124	0
49327	25232	468	124	0
49328	25264	468	124	0
49329	25296	468	124	0
49330	25328	468	124	0
49331	25360	468	125	0
49332	25392	468	125	0
49333	25424	468	124	0
49334	25456	468	124	0
49335	25487	468	125	0
49336	25542	469	124	0
49337	25582	469	124	0
49338	25612	469	125	0
49339	25641	469	125	0
49340	25669	469	125	0
49341	25697	469	124	0
49342	25728	469	125	0
49343	25760	469	125	0
49344	25792	469	125	0
49345	25823	468	124	0
49346	25856	468	124	0
49347	25887	468	124	0
49348	25935	469	125	0
49349	25968	468	124	0
49350	26000	469	125	0
49351	26032	469	125	0
49352	26064	468	124	0
49353	26096	468	124	0
49354	26127	468	124	0
49355	26159	468	124	0
49356	26192	468	124	0
49357	26223	468	124	0
49358	26256	468	124	0
49359	26287	468	124	0
49360	26335	468	124	0
49361	26368	469	124	0
